file_name,question_text,answer_option,category,final_answer_range,contains_diagram,diagram_description,final_answer
0bc2b11b-bb77-54bc-87e6-8fda667f0a6e_q38.png,The employee who earns maximum bonus in comparison to his total income?,1. M 2. N 3. L 4. K,relative_reasoning,A-D,TRUE,"The diagram is a table titled 'EMPLOYEES SOURCE OF INCOME (Rs)' with five columns labeled K, L, M, N, and O. The rows are labeled Salary, Bonus, Overtime, Arrears, Miscellaneous, and Total. The values in the table are as follows: 

For K: Salary is 12000, Bonus is 2400, Overtime is 5400, Arrears is 6000, Miscellaneous is 1200, and Total is 27000. 

For L: Salary is 6000, Bonus is 1200, Overtime is 2100, Arrears is 5400, Miscellaneous is 300, and Total is 15000. 

For M: Salary is 21000, Bonus is 4500, Overtime is 6000, Arrears is 12000, Miscellaneous is 1500, and Total is 45000. 

For N: Salary is 9000, Bonus is 2400, Overtime is 5100, Arrears is 4200, Miscellaneous is 300, and Total is 21000. 

For O: Salary is 12000, Bonus is 3000, Overtime is 6000, Arrears is 7500, Miscellaneous is 1500, and Total is 30000. 

Below the table, there is a question: 'The employee who earns maximum bonus in comparison to his total income?' with the options: 1. M, 2. N, 3. L, 4. K.",D
853873d2-5103-5042-83bc-2e3bff6a1815_q19.png,Who sat to the immediate left of R?,(1) S (2) T (3) V (4) W,relative_reasoning, 1-4,FALSE,No Diagram,3
ce48ecfa-9052-5cca-accd-6cbe128e3571_q14.png,None,(1) L (2) O (3) J (4) Q,relative_reasoning, 1-4,FALSE,No Diagram,3
26b9357d-3a2d-5297-97fd-554df3ba64db_q32.png,"Which of the following email, place of posting and person combination is correct?",(A) Kabeer - Kolkata - Rediffmail (B) Alok - Bengaluru - Indiatimes (C) Amit - Noida - Yahoo (D) Raghu - Ranchi - Gmail,relative_reasoning,A-D,FALSE,No Diagram,D
19ed21b7-a492-51c8-ab98-311c7d986113_q36.png,"In which of the following pairs, given persons cannot be sitting opposite to each other?",1. D - C 2. F - C 3. E - B 4. G - H,relative_reasoning, 1-4,FALSE,No Diagram,4
cb093e8c-5f30-5944-91bd-4916ca46e86b_q11.png,"The following questions are based in figures given below. Each circle represents one item. Match the figure with items in the question on the basis of their relationship: Females, Mothers, Teachers.",(1) A (2) C (3) D (4) E,relative_reasoning, 1-4,TRUE,"The diagram contains five sub-diagrams labeled A, B, C, D, and E. Each sub-diagram consists of circles representing different items. The task is to match the figure with items based on their relationship: Females, Mothers, Teachers.

Sub-diagram (A) contains three circles. A large circle encompasses a medium circle and a small circle. The medium circle is entirely within the large circle, and the small circle is entirely within the medium circle.

Sub-diagram (B) contains three circles. Two large circles overlap partially, and a small circle is entirely within the right large circle but does not intersect with the left large circle.

Sub-diagram (C) contains three concentric circles. A small circle is inside a medium circle, which is inside a large circle. All circles share the same center.

Sub-diagram (D) contains four circles. A large circle and a medium circle are placed side by side without overlapping. Below them, there are two small circles, each placed below the large and medium circles respectively, without overlapping.

Sub-diagram (E) contains three circles. Two large circles overlap partially, and a small circle is entirely within the intersection of the two large circles.

Below the diagrams, there is a list of items: Females, Mothers, Teachers. The options to match the figures with items are: (1) A, (2) C, (3) D, (4) E.",4
165aa575-de1f-5a63-93b2-e8a8faebb645_q27.png,"Shyam is son of Ram and maternal brother of Jadu, then how is Ram related to Jadu?",(1) Paternal uncle (2) Maternal uncle (3) Father (D) Maternal grandfather,relative_reasoning, 1-4,FALSE,No Diagram,2
26b9357d-3a2d-5297-97fd-554df3ba64db_q46.png,"Who is good in baseball, cricket, volleyball and football?",(A) Sachin (B) Kunal (C) Gowrav (D) Sagar,relative_reasoning,A-D,FALSE,No Diagram,A
175cfbb4-4e5f-5cef-b72c-21bbf528938d_q19.png,None,(A) 19th (B) 20th (C) 21st (D) Cannot be determined,relative_reasoning, 1-4,FALSE,No Diagram,4
3e8bce6f-34d2-5b8a-b637-9a719ceac599_q41.png,Who among the following is to the immediate left of F?,(A) G (B) I (C) J (D) H,relative_reasoning,A-D,TRUE,"The diagram contains a text-based logical reasoning problem. The problem states: 'Each of these questions is based on the information given: 8 persons E, F, G, H, I, J, K, and L are seated around a square table - two on each side. There are 3 ladies who are not seated next to each other. J is between L and F. G is between I and F. H, a lady member, is second to the left of J. F, a male member, is seated opposite to E, a lady member. There is a lady member between F and I.' Below this information, a question is asked: 'Who among the following is to the immediate left of F?' The options provided are: (A) G, (B) I, (C) J, (D) H.",C
8d142ba6-60e2-5c27-8441-759616f0b009_q71.png,"Which letter represents the non rural, employed, hardworking and intelligent people?",(1) I (2) A (3) C (4) F,relative_reasoning, 1-4,TRUE,"The diagram contains a circle, a rectangle, a square, and a triangle overlapping. The circle represents employed people, the rectangle represents intelligent people, the square represents hardworking people, and the triangle represents rural people. The circle is positioned to the right, overlapping with the other three shapes. The rectangle is tilted and intersects with the circle, square, and triangle. The square is positioned towards the bottom left, overlapping with the rectangle and the circle. The triangle is positioned towards the top, overlapping with the circle and the rectangle. The diagram is labeled with letters at various intersections: 
- The intersection of the circle, rectangle, and square contains the letter 'A'. 
- The intersection of the circle, rectangle, and triangle contains the letter 'B'. 
- The intersection of the circle and triangle contains the letter 'C'. 
- The intersection of the triangle and rectangle contains the letter 'D'. 
- The intersection of the triangle and square contains the letter 'E'. 
- The intersection of the circle and rectangle contains the letter 'F'. 
- The area of the circle that does not overlap with any other figure contains the letter 'G'. 
- The intersection of the rectangle and square contains the letter 'K'. 
- The area of the rectangle that does not overlap with any other figure contains the letter 'J'. 
- The area of the square that does not overlap with any other figure contains the letter 'L'.",1
06274988-65b9-5c84-b5d1-994eb4870310_q99.png,How many persons are there who takes only coffee?,(1) 90 (2) 45 (3) 25 (4) 20,relative_reasoning, 1-4,TRUE,"The diagram contains a triangle, a circle, and a rectangle overlapping. The triangle is the topmost figure, the circle is to the right of the triangle, and the rectangle cuts through both the triangle and the circle horizontally. The portion of the triangle that does not overlap with any other figure contains the number 10. The intersection between the triangle and the circle contains the number 15. The intersection of only the triangle and the rectangle contains the number 17. The area where all three figures intersect contains 30. The area of the rectangle that interacts with no other figure contains 40. The area of the intersection between only the rectangle and the circle contains 7. The area of the circle that does not overlap with any other figure contains the number 25. The area of the triangle that does not intersect with any other figures contains the number 20. Outside these figures are text labels and arrows. The arrow labeled 'Person who takes tea' points to the triangle. The arrow labeled 'Person who takes Lassi' points to the rectangle. The arrow labeled 'Person who takes coffee' points to the circle.",2
cb093e8c-5f30-5944-91bd-4916ca46e86b_q15.png,"The following questions are based in figures given below. Each circle represents one item. Match the figure with items in the question on the basis of their relationship: Piano, Potato, Axe.",(1) B (2) A (3) C (4) D,relative_reasoning, 1-4,TRUE,"The diagram contains five sub-diagrams labeled (A) to (E) from left to right. Each sub-diagram consists of circles representing different items. Below the diagrams, there is a question asking to match the figure with items Piano, Potato, and Axe based on their relationship. The options are labeled (1) B, (2) A, (3) C, and (4) D.(A) contains two circles, one large and one small, with the small circle entirely inside the large circle.(B) contains three circles of equal size. The leftmost and rightmost circles overlap with the middle circle, but do not overlap with each other.(C) contains three concentric circles, each inside the other, with no overlaps outside the concentric arrangement.(D) contains four circles. Two large circles are placed side by side without overlapping. Below these, there are two smaller circles, each placed below one of the large circles, also without overlapping.(E) contains three circles. The leftmost and rightmost circles overlap with the middle circle, but do not overlap with each other. The leftmost and rightmost circles are of equal size, and the middle circle is smaller and overlaps with both the leftmost and rightmost circles.The question asks to match the figure with items Piano, Potato, and Axe based on their relationship, with the options being (1) B, (2) A, (3) C, and (4) D.",4
09f37100-cf29-5644-b1ae-06b2f7981bdb_q42.png,Anuj is twelfth from the right and fifth from the left in a line of boys. How many boys should be added to the line such that there may be 30 boys in a line.,(1) 16 (2) 14 (3) 15 (4) 12,relative_reasoning, 1-4,FALSE,No Diagram,2
cd9271d5-90db-5cb8-bee2-9f870bd2410a_q43.png,None,(1) Sister (2) Daughter (3) Sister in law (4) Daughter in law,relative_reasoning, 1-4,FALSE,No Diagram,4
a4419eff-e578-5395-9c01-a3f1de910a61_q20.png,The three items satisfy the diagrams are:,"(A) Engineers, Sportspersons, Judges (B) Carrot, Vegetable, Food (C) Flowers, Fruits, Liquid (D) Birds, Animals, Human beings",relative_reasoning, 1-4,TRUE,"The diagram contains three overlapping circles arranged in a horizontal line. The leftmost circle overlaps with the middle circle, and the middle circle overlaps with the rightmost circle. There is no text or numbers inside the circles. To the left of the diagram, there is a list of four options labeled (A), (B), (C), and (D). The text above the options reads: 'The three items satisfy the diagrams are:'. The options are as follows: (A) Engineers, Sportspersons, Judges; (B) Carrot, Vegetable, Food; (C) Flowers, Fruits, Liquid; (D) Birds, Animals, Human beings.",1
a3657bc1-c881-54be-9abd-f9e116135b52_q41.png,Who is the eldest among them?,(1) V (2) R (3) T (4) S,relative_reasoning, 1-4,FALSE,No Diagram,3
06274988-65b9-5c84-b5d1-994eb4870310_q39.png,"Which of the following venn diagram truly represents the relationship between Truck, Ship and Goods?",(1) (2) (3) (4),relative_reasoning, 1-4,TRUE,"The diagram contains four different Venn diagrams labeled 1, 2, 3, and 4, each representing the relationship between Truck, Ship, and Goods. Diagram 1 consists of three circles, all overlapping each other. Diagram 2 consists of three concentric circles, one inside the other. Diagram 3 consists of three separate circles, with one circle inside another and the third circle separate from the other two. Diagram 4 consists of three separate circles, none of which overlap or intersect with each other.",1
0bc2b11b-bb77-54bc-87e6-8fda667f0a6e_q96.png,"If P + Q - R ÷ T, How is T related to P?",(1) Aunt (2) Brother (3) Father (4) Cousin,relative_reasoning,A-D,TRUE,"The diagram contains text instructions and a question related to family relationships. The instructions are as follows: 'Direction (96 to 100): Read the following informations and answer the questions which follows: 1. ‘A × B’ means ‘A’ is father of ‘B’ 2. ‘A + B’ means ‘A’ is daughter of ‘B’ 3. ‘A ÷ B’ means ‘A’ is mother of ‘B’ 4. ‘A – B’ means ‘A’ is brother of ‘B’'. Below these instructions, there is a question: 'If P + Q – R ÷ T, How is T related to P?'. There are four answer choices listed below the question: 1. Aunt 2. Brother 3. Father 4. Cousin.",B
407270e9-8cd2-5148-b501-c60d254e594c_q37.png,What would be the size of a team that includes K?,(1) 2 and 3 (2) 2 and 4 (3) only 2 (4) only 4,relative_reasoning, 1-4,TRUE,"The diagram contains a logical reasoning question with a set of conditions and a multiple-choice question. The text is as follows: 'Direction: (Q. 36 to 40) K, L, M, N, P, Q, R, S, U and W are the only 10 members in a department. There is a proposal to form a team within the members of the department, subject to the following conditions. (a) A team must include exactly one among P, R and S. (b) If a team includes either M or Q but not both. (c) If a team includes one among S, U and W, then it must also include the other two. (d) If a team includes K, then it must also include L and vice versa. (e) L and N cannot be members of the same team. (f) L and U cannot be members of the same team.' Below this text, there is a question labeled '37.' The question reads: 'What would be the size of a team that includes K?' The multiple-choice options are: (1) 2 and 3, (2) 2 and 4, (3) only 2, (4) only 4.",4
41a2482d-0671-5090-90de-22d71903eaa4_q69.png,What is the missing number in the third circle?,(1) -9 (2) -18 (3) 18 (4) 8,relative_reasoning, 1-4,TRUE,"The diagram contains three circles, each divided into four quadrants by a vertical and a horizontal line intersecting at the center. Each quadrant contains a number. The first circle (from left to right) has the following numbers: top-left quadrant contains 2, top-right quadrant contains 3, bottom-left quadrant contains 30, and bottom-right quadrant contains 5. The second circle has the following numbers: top-left quadrant contains 5, top-right quadrant contains 1, bottom-left quadrant contains -5, and bottom-right quadrant contains -1. The third circle has the following numbers: top-left quadrant contains 6, top-right quadrant contains 3, bottom-left quadrant contains a question mark (?), and bottom-right quadrant contains -1. Below the circles, there are four answer choices: (1) - 9, (2) - 18, (3) - 18, (4) - 8.",2
e72e56ff-c0bd-5e30-9249-9b7d33888b70_q62.png,"If urban population is 350, what is the number of non-educated non working urban women.",1. 0 2. 9 3. 10 4. 20,relative_reasoning, 1-4,TRUE,"The diagram is a Venn diagram consisting of a square, a circle, a triangle, and a rectangle overlapping. The square represents persons from urban areas, the circle represents working persons, the triangle represents women, and the rectangle represents educated persons. The numbers written inside the shapes represent the number of persons in each category. The square is the outermost figure, with the top left corner labeled 'Urban'. Inside the square, the rectangle is positioned towards the top left, labeled 'Educated'. The circle is positioned centrally, labeled 'Working'. The triangle is positioned at the bottom, labeled 'Women'. The numbers are distributed as follows: The intersection of the square, circle, triangle, and rectangle contains the number 10. The intersection of the square, circle, and rectangle (excluding the triangle) contains the number 40. The intersection of the square, circle, and triangle (excluding the rectangle) contains the number 70. The intersection of the square and circle (excluding the triangle and rectangle) contains the number 60. The intersection of the square and rectangle (excluding the circle and triangle) contains the number 9. The intersection of the square and triangle (excluding the circle and rectangle) contains the number 50. The intersection of the circle and triangle (excluding the square and rectangle) contains the number 10. The intersection of the circle and rectangle (excluding the square and triangle) contains the number 10. The intersection of the triangle and rectangle (excluding the square and circle) contains the number 1. The area of the triangle that does not intersect with any other figure contains the number 7. The area of the square that does not intersect with any other figure contains a question mark. Outside these figures are text labels and arrows. The arrow labeled 'Urban' points to the square. The arrow labeled 'Educated' points to the rectangle. The arrow labeled 'Working' points to the circle. The arrow labeled 'Women' points to the triangle.",1
cd081a4e-84de-51e1-8512-db787a026c31_q38.png,Each of the following question 37 to 42 has a group of the words which are related to each other in some way. This relationship can be represented by one of the four figure alternative given in the beginning. Find out the correct figure alternative and write its number against the corresponding questions on your answer sheet-,(1) 2 (2) 3 (3) 4 (4) 1,relative_reasoning, 1-4,TRUE,"The diagram contains four sets of figures labeled 1, 2, 3, and 4. Each set consists of circles arranged in different configurations. Below each set is a label and a number in parentheses.1. The first set (labeled 'Police (1) 2') contains three concentric circles. The largest circle contains a medium-sized circle, which in turn contains the smallest circle.2. The second set (labeled 'Teacher (2) 3') contains three circles. Two medium-sized circles are horizontally aligned and do not overlap. A smaller circle is placed below and to the right of the rightmost medium-sized circle.3. The third set (labeled 'School (3) 4') contains two circles. A medium-sized circle is placed inside a larger circle, both concentric.4. The fourth set (labeled '(4) 1') contains four circles. Three medium-sized circles are arranged in a triangular formation, with two circles at the top and one at the bottom. A smaller circle is placed below and to the right of the bottom medium-sized circle.",2
cd9271d5-90db-5cb8-bee2-9f870bd2410a_q23.png,"In a class Vidhya ranks 7th from the top, Divya is 7 ranks ahead of Medha and 3 ranks behind Vidhya. Sushma who is 4th from the bottom, is 32 ranks behind Medha. How many students are there in the class?",(1) 52 (2) 49 (3) 50 (4) 54,relative_reasoning, 1-4,FALSE,No Diagram,1
175cfbb4-4e5f-5cef-b72c-21bbf528938d_q73.png,What is the ratio of those who know all the three languages to those who do not know Sanskrit?,(A) 5/27 (B) 10/17 (C) 1/10 (D) 1/9,relative_reasoning, 1-4,TRUE,"The diagram contains three overlapping circles representing knowledge of Hindi (H), English (E), and Sanskrit (S). The circle labeled E is on the left, the circle labeled H is on the right, and the circle labeled S is at the bottom. The overlapping regions contain the following numbers: The area where only E and H overlap contains 120. The area where only E and S overlap contains 80. The area where only H and S overlap contains 110. The area where all three circles overlap contains 100. The area where only E is present contains 200. The area where only H is present contains 220. The area where only S is present contains 170. Below the diagram, there is a question: 'What is the ratio of those who know all the three languages to those who do not know Sanskrit?' The answer choices are: (A) 5/27, (B) 10/17, (C) 1/10, (D) 1/9.",3
9dd3163c-8df2-598d-9040-ddc3ebb1407b_q63.png,If E and B would have interchanged the places then who will be sitting at the first position to the left of B?,(1) G (2) C (3) F (4) E,relative_reasoning, 1-4,FALSE,No Diagram,4
6664768e-a532-5606-ab07-7358e7f50edf_q34.png,Which of the following statement is not true?,A. Some doctors are not singers B. All patients are singers C. Patients who are doctors are singers D. All doctors are singers,relative_reasoning, 1-4,TRUE,"The diagram contains four labeled shapes: a rectangle labeled 'Patients', a triangle labeled 'Singers', a circle labeled 'Professors', and a smaller rectangle labeled 'Doctors'. The 'Patients' rectangle is positioned at the top left and does not overlap with any other shapes. The 'Singers' triangle is positioned below the 'Patients' rectangle and overlaps with the 'Professors' circle and the 'Doctors' rectangle. The 'Professors' circle is positioned below the 'Singers' triangle and overlaps with both the 'Singers' triangle and the 'Doctors' rectangle. The 'Doctors' rectangle is positioned at the bottom right and overlaps with both the 'Singers' triangle and the 'Professors' circle. The overlapping regions are as follows: the intersection of the 'Singers' triangle and the 'Professors' circle, the intersection of the 'Professors' circle and the 'Doctors' rectangle, and the intersection of all three shapes: the 'Singers' triangle, the 'Professors' circle, and the 'Doctors' rectangle. Below the diagram, there is a multiple-choice question asking which of the following statements is not true: A. Some doctors are not singers, B. All patients are singers, C. Patients who are doctors are singers, D. All doctors are singers.",4
832f846d-43d6-5f55-9a0b-76ea06b1d5d0_q13.png,"Which of the following Venn diagrams correctly represents female, mother and doctor?",(1) (2) (3) (4),relative_reasoning, 1-4,TRUE,"The image contains a question asking which of the following Venn diagrams correctly represents female, mother, and doctor. There are four options labeled (1), (2), (3), and (4). 

Option (1) shows three concentric circles, one inside the other. 

Option (2) shows three circles that overlap each other, forming a central area where all three intersect. 

Option (3) shows three circles, two of which overlap each other, and the third circle overlaps the intersection of the first two circles. 

Option (4) shows three separate, non-overlapping circles arranged in a horizontal line.",3
9519892a-646f-510c-83ca-8058dbd72619_q34.png,"Some boys play either Cricket or Football or Kabaddi or Volleyball. Those who play Cricket do not play Volleyball, those who play Football do not play Kabaddi and those who play Volleyball do not play Cricket and Kabaddi both. Which of the following logical Venn-diagrams correctly illustrate this situation?",(A) (B) (C) (D),relative_reasoning,A-D,TRUE,"The diagram contains four options (A, B, C, D) each with a Venn diagram inside a square. Each Venn diagram consists of four circles representing Cricket, Football, Kabaddi, and Volleyball. 

Option (A): The four circles overlap in such a way that there is a common intersection among all four circles in the center. Each pair of circles also has a unique intersection area. 

Option (B): The four circles overlap in such a way that there is no common intersection among all four circles. Each pair of circles has a unique intersection area, but no area where all four intersect. 

Option (C): The four circles overlap in such a way that there is no common intersection among all four circles. Each pair of circles has a unique intersection area, but no area where all four intersect. 

Option (D): The four circles overlap in such a way that there is a common intersection among all four circles in the center. Each pair of circles also has a unique intersection area. Additionally, there are some areas where only three circles intersect.",C
09f37100-cf29-5644-b1ae-06b2f7981bdb_q62.png,Who among is shortest in height?,(1) P (2) Q (3) R (4) S,relative_reasoning, 1-4,FALSE,No Diagram,3
43727a02-d9a7-52a3-96c9-51b25de79461_q23.png,"A, B, C, D are sitting around a circle and facing the centre. D is to the immediate left of C. A is between B and C. What is the position of B?",(1) to the immediate right of C (2) to the immediate left of A (3) between A and C (4) to the immediate left of D,relative_reasoning, 1-4,FALSE,No Diagram,4
9dd3163c-8df2-598d-9040-ddc3ebb1407b_q30.png,Find number of tourists who visited Kerala and Rajasthan but not visited Maharashtra?,(1) 139 (2) 185 (3) 206 (4) 232,relative_reasoning, 1-4,TRUE,"The diagram contains three overlapping circles. The top left circle contains the number 56 in the area that does not overlap with any other circle. The top right circle contains the number 67 in the area that does not overlap with any other circle. The bottom circle contains the number 72 in the area that does not overlap with any other circle. The intersection between the top left and top right circles contains the number 62. The intersection between the top left and bottom circles contains the number 41. The intersection between the top right and bottom circles contains the number 46. The area where all three circles intersect contains the number 21. Below the diagram, there is a question: 'Find number of tourists who visited Kerala and Rajasthan but not visited Maharashtra?' with four answer choices: (1) 139, (2) 185, (3) 206, (4) 232.",2
be4aa30a-5c41-5305-8da4-21d51762b102_q27.png,Which of the numbered statement above is not necessary to determine the correct order of rings according to their weights:,(A) कथन (1) (B) कथन (5) (C) कथन (4) (D) कथन (3),relative_reasoning,A-D,FALSE,No Diagram,B
40035a15-1ebe-5c83-bb9e-003d5e187753_q36.png,Study the following figure and find the area which represents the persons who are graduate and peon but not satisfied.,(A) b (B) e (C) f (D) a,relative_reasoning,A-D,TRUE,"The diagram contains two overlapping circles and a triangle. The left circle is labeled 'Graduate' with text and an arrow pointing to it. The right circle is labeled 'Peon' with text and an arrow pointing to it. The triangle overlaps with the right circle and is labeled 'Not satisfied' with text and an arrow pointing to it. The overlapping regions are labeled with letters as follows: The intersection of the two circles contains the letter 'a'. The intersection of the left circle and the triangle contains the letter 'b'. The intersection of the right circle and the triangle contains the letter 'd'. The intersection of all three shapes contains the letter 'c'. The area of the left circle that does not overlap with any other shape contains the letter 'g'. The area of the right circle that does not overlap with any other shape contains the letter 'h'. The area of the triangle that does not overlap with any other shape contains the letter 'e'. The area of the intersection between only the left circle and the right circle contains the letter 'f'. Outside these figures are text labels and arrows. The arrow labeled 'Graduate' points to the left circle. The arrow labeled 'Peon' points to the right circle. The arrow labeled 'Not satisfied' points to the triangle. Below the diagram, there are multiple-choice options labeled A, B, C, and D with corresponding letters: A. b, B. e, C. f, D. a.",D
06274988-65b9-5c84-b5d1-994eb4870310_q64.png,Three of the following four pairs are alike in a certain way based on their positions and so formed a group. Which of the following does not belong to the group?,(A) AF (B) JH (C) EA (D) FH,relative_reasoning, 1-4,FALSE,No Diagram,4
709e03d6-f579-5093-94df-d7927be415db_q25.png,Danvers who are not football players:,"(A) C and E (B) C, E and H (C) C, H and G (D) E Only",relative_reasoning,A-D,TRUE,"The diagram contains four overlapping figures representing four segments of the population. The large triangle represents singers, the circle represents dancers, the rectangle represents football players, and the small triangle represents actors. The figures overlap in various ways, creating different regions labeled with letters. The large triangle (singers) overlaps with the circle (dancers), the rectangle (football players), and the small triangle (actors). The circle (dancers) overlaps with the rectangle (football players) and the small triangle (actors). The rectangle (football players) overlaps with the small triangle (actors). The regions are labeled as follows: A is in the large triangle (singers) only, B is in the intersection of the large triangle (singers) and the rectangle (football players), C is in the intersection of the circle (dancers) and the large triangle (singers), D is in the intersection of the small triangle (actors) and the large triangle (singers), E is in the intersection of the circle (dancers) and the small triangle (actors), F is in the small triangle (actors) only, G is in the intersection of the circle (dancers) and the rectangle (football players), and H is in the intersection of all four figures. Outside these figures are text labels and arrows. The arrow labeled 'Singers' points to the large triangle. The arrow labeled 'Football players' points to the rectangle. The arrow labeled 'Actors' points to the small triangle. The arrow labeled 'Dancers' points to the circle.",A
9519892a-646f-510c-83ca-8058dbd72619_q24.png,What is the relation between C and N?,(A) Brother-Sister (B) Husband-Wife (C) Father-Daughter (D) Grandfather-Granddaughter,relative_reasoning,A-D,FALSE,No Diagram,B
3e8bce6f-34d2-5b8a-b637-9a719ceac599_q94.png,Which of the following represents those school students who are singer but not actress?,(A) M (B) N (C) O (D) P,relative_reasoning,A-D,TRUE,"The diagram contains three overlapping rectangles labeled as School student, Actress, and Singer. The School student rectangle is the leftmost figure, the Actress rectangle is the rightmost figure, and the Singer rectangle is the bottommost figure. The School student rectangle overlaps with both the Actress and Singer rectangles. The Actress rectangle overlaps with both the School student and Singer rectangles. The Singer rectangle overlaps with both the School student and Actress rectangles. The overlapping regions are labeled with letters. The top left region of the School student rectangle that does not overlap with any other figure contains the letter M. The overlapping region between the School student and Actress rectangles contains the letter N. The overlapping region between the School student and Singer rectangles contains the letter P. The overlapping region between the Actress and Singer rectangles contains the letter R. The central overlapping region where all three rectangles intersect contains the letter O. The bottom left region of the Singer rectangle that does not overlap with any other figure contains the letter S. The overlapping region between the School student and Singer rectangles but not the Actress rectangle contains the letter Q. Outside these figures are text labels and arrows. The arrow labeled School student points to the School student rectangle. The arrow labeled Actress points to the Actress rectangle. The arrow labeled Singer points to the Singer rectangle. Below the diagram is a question: 'Which of the following represents those school students who are singer but not actress?' The options are: (A) M, (B) N, (C) O, (D) P.",D
175cfbb4-4e5f-5cef-b72c-21bbf528938d_q65.png,None,(A) A - M + N ÷ B (B) B ÷ M + N × A (C) A + M - N × B (D) A - M × N ÷ B,relative_reasoning, 1-4,FALSE,No Diagram,3
853873d2-5103-5042-83bc-2e3bff6a1815_q38.png,"Six person A, B, C, D, E and F are standing in a circle. B is between F and A is between E and D, F is to the left of D. Who is between A and F?",(1) B (2) C (3) D (4) E,relative_reasoning, 1-4,FALSE,No Diagram,3
8023c135-7fcb-5627-9cf2-e79034b98553_q34.png,None,(1) Son (2) Brother (3) Cousin (4) Grandson,relative_reasoning, 1-4,FALSE,No Diagram,4
9519892a-646f-510c-83ca-8058dbd72619_q32.png,Who is in the north of T but in the east of R?,(A) P (B) Q (C) U (D) S,relative_reasoning,A-D,FALSE,No Diagram,D
7a47d182-a011-5868-ab3e-d98909a18afe_q34.png,Darwin : Evolution Archimedes : ?,(A) Friction (B) Lubrication (C) Liquids (D) Buoyancy,relative_reasoning,A-D,FALSE,No Diagram,D
118f4fc9-cac3-588f-910a-d00e5a32a8ef_q88.png,What will be my relation with the daughter of my paternal aunt’s father’s son?,(A) Paternal Aunt (B) Sister (C) Niece (Brother’s Daughter) (D) Niece (Sister’s Daughter),relative_reasoning,A-D,FALSE,No Diagram,B
d5d5dbcc-49f5-5041-8a67-ea06a21860af_q53.png,What is the difference between ages (in year) of oldest and youngest members?,(A) 68 (B) 35 (C) 65 (D) 30,relative_reasoning,A-D,FALSE,No Diagram,C
d5d5dbcc-49f5-5041-8a67-ea06a21860af_q24.png,How many female members are there in the family?,(A) 2 (B) 3 (C) 4 (D) 5,relative_reasoning,A-D,FALSE,No Diagram,B
cb093e8c-5f30-5944-91bd-4916ca46e86b_q31.png,Who is the hockey player?,(1) P (2) Q (3) S (4) R,relative_reasoning, 1-4,FALSE,No Diagram,4
26b9357d-3a2d-5297-97fd-554df3ba64db_q44.png,The ratio at students choosing sports & Science but not philosophy to science but not philosophy & sports is-,(A) 2:5 (B) 1:4 (C) 1:5 (D) 1:2,relative_reasoning,A-D,FALSE,No Diagram,B
3e8bce6f-34d2-5b8a-b637-9a719ceac599_q69.png,Find the population of village S if the population of village X below poverty line is 12160.,(A) 18500 (B) 20500 (C) 22000 (D) 26000,relative_reasoning,A-D,TRUE,"The diagram contains a pie chart and a table. The table is positioned above the pie chart and contains data about the percentage of the population below the poverty line in seven villages. The table has two columns: 'Village' and '% population below poverty line'. The rows of the table are as follows: Village X - 38%, Village Y - 52%, Village Z - 42%, Village R - 51%, Village S - 49%, Village T - 46%, Village V - 58%. Below the table is a pie chart divided into seven segments, each representing a village. The segments are labeled with the village name and the percentage of the total population of the seven villages. The segments are as follows: Village X - 16%, Village Y - 13%, Village Z - 14%, Village R - 16%, Village S - 11%, Village T - 21%, Village V - 10%. Below the pie chart is a question: 'Find the population of village S if the population of village X below poverty line is 12160.' Four answer choices are provided: (A) 18500, (B) 20500, (C) 22000, (D) 26000.",C
832f846d-43d6-5f55-9a0b-76ea06b1d5d0_q28.png,None,(1) Cousin (2) Son (3) Maternal uncle (4) Son-in-law,relative_reasoning, 1-4,FALSE,No Diagram,1
837a82e5-20f7-58e3-89fa-4b6884c2414c_q16.png,"Which figure represents Rhombus, quadrilaterals, Polygons?",(A) (B) (C) (D),relative_reasoning,A-D,TRUE,"The diagram contains four labeled sub-diagrams (A, B, C, and D) each consisting of overlapping circles. The question above the diagrams asks: 'Which figure represents Rhombus, quadrilaterals, Polygons?'. 

Sub-diagram (A) contains three concentric circles, one inside the other. 

Sub-diagram (B) contains two circles, one larger circle on the left and a smaller circle on the right, with no overlap between them. 

Sub-diagram (C) contains two overlapping circles, with the left circle slightly smaller than the right circle. 

Sub-diagram (D) contains three overlapping circles, forming a Venn diagram with each circle intersecting the other two.",A
8504e109-f11e-5b13-ab9d-ab30de79414b_q32.png,Dictionary : ?,(A) Sentences (B) Language (C) Words (D) Books,relative_reasoning,A-D,FALSE,No Diagram,C
7afba9d0-08d8-55f3-b1ce-8aa9dcaf22cc_q74.png,"X is sister of Y, Y is brother of Z, Z is husband of P and O is father of Y. How is P related to O?",1) Sister 2) Daughter 3) Aunt 4) Daughter-in-law,relative_reasoning, 1-4,FALSE,No Diagram,4
1b720117-d3fa-5563-bbeb-5feff3b6d03a_q68.png,Question could be extracted from image,Answer could be extracted from image,relative_reasoning,A-D,FALSE,No Diagram,A
